60518
60519
26447
3634
3669
60496
60502
60504
60501
13286
187
60499
74527
427385
90011
194118
427671
195466
181508
8074
142853
94996
113967
74588
195274
89140
172375
195787
431646
29621
197216
15464
194240
193113
149193
59578
66918
44672
436689
60601
237277
171911
74578
197942
174396
171821
169840
84111
163575
163186
79026
161136
138726
432850
131855
195981
116857
114796
103854
100427
99385
162281
73485
61346
88389
198552
84731
72170
235620
89716
611828

